Time, UserID, Wireless Signal Status, Blink, Wink Left, Wink Right, Surprise, Furrow, Smile, Clench, LongTermExcitementRawNorm, ShortTermExcitementRawNorm, ShortTermExcitementRaw, ShortTermExcitementMin, ShortTermExcitementMax, RelaxationRawNorm, RelaxationRaw, RelaxationMin, RelaxationMax, StressRawNorm, StressRaw, StressMin, StressMax, EngagementRawNorm, EngagementRaw, EngagementMin, EngagementMax, InterestRawNorm, InterestRaw, InterestMin, InterestMax, FocusRawNorm, FocusRaw, FocusMin, FocusMax,
37.96297836,8192,2,0,0,0,0,0.087128095,0,0,0.330139905,0.732734025,0.509332657,0.439296871,0.649404228,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.439296871,0.649404228, 
38.08936691,8192,2,0,0,0,0,0.083084248,0,0,0.330139905,0.732734025,0.509332657,0.439296871,0.649404228,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.439594269,0.648809433, 
38.21447754,8192,2,0,0,0,0,0.075152002,0,0,0.330139905,0.732734025,0.509332657,0.439594269,0.648809433,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.439594269,0.648809433, 
38.33887482,8192,2,0,0,0,0,0.067277245,0,0,0.330139905,0.732734025,0.509332657,0.439594269,0.648809433,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.439594269,0.648809433, 
38.46396637,8192,2,0,0,0,0,0.041415762,0,0,0.330139905,0.732734025,0.509332657,0.439594269,0.648809433,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.439594269,0.648809433, 
38.58885193,8192,2,0,0,0,0,0.026526222,0,0,0.330139905,0.732734025,0.509332657,0.439594269,0.648809433,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.439887911,0.648222208, 
38.71455383,8192,2,0,0,0,0,0.045262247,0,0,0.330139905,0.732734025,0.509332657,0.439887911,0.648222208,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.439887911,0.648222208, 
38.7773056,8192,2,0,0,1,0,0.045262247,0,0,0.330139905,0.732734025,0.509332657,0.439887911,0.648222208,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.439887911,0.648222208, 
38.84005737,8192,2,0,0,1,0,0.056219552,0,0,0.330139905,0.732734025,0.509332657,0.439887911,0.648222208,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.439887911,0.648222208, 
38.96535492,8192,2,0,0,1,0,0.03667691,0,0,0.330139905,0.732734025,0.509332657,0.439887911,0.648222208,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.439887911,0.648222208, 
39.02830887,8192,2,0,0,0,0,0.03667691,0,0,0.330139905,0.732734025,0.509332657,0.439887911,0.648222208,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.439887911,0.648222208, 
39.09828186,8192,2,0,0,0,0,0.018288314,0,0,0.330139905,0.732734025,0.509332657,0.439887911,0.648222208,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.440177858,0.647642255, 
39.22256851,8192,2,0,0,0,0,0.037406459,0,0,0.330139905,0.732734025,0.509332657,0.440177858,0.647642255,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.440177858,0.647642255, 
39.28480911,8192,2,1,0,0,0,0.037406459,0,0,0.330139905,0.732734025,0.509332657,0.440177858,0.647642255,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.440177858,0.647642255, 
39.34715652,8192,2,1,0,0,0,0.253146082,0,0,0.330139905,0.732734025,0.509332657,0.440177858,0.647642255,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.440177858,0.647642255, 
39.44067383,8192,2,0,0,0,0,0.253146082,0,0,0.330139905,0.732734025,0.509332657,0.440177858,0.647642255,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.440177858,0.647642255, 
39.47175217,8192,2,0,0,0,0,0.318145067,0,0,0.330139905,0.732734025,0.509332657,0.440177858,0.647642255,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.440177858,0.647642255, 
39.59724426,8192,2,1,0,0,0,0.248039782,0,0,0.330139905,0.732734025,0.509332657,0.440177858,0.647642255,0.377540737,-0.163268581,-0.328056274,0.08391291,0.229035929,-0.819785818,-1.57507041,1.431575174,0.49999994,0.309045384,-0.614896203,1.232986969,0.70431459,9.393312147,-18.80272769,24.23779785,0.302940726,0.509332657,0.440464228,0.647069573, 
39.72253418,8192,2,1,0,0,0,0.210088611,0,0,0.484315306,0.685976923,0.509332657,0.440464228,0.647069573,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.440464228,0.647069573, 
39.75400925,8192,2,0,0,0,0,0.210088611,0,0,0.484315306,0.685976923,0.509332657,0.440464228,0.647069573,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.440464228,0.647069573, 
39.78548431,8192,2,1,0,0,0,0.210088611,0,0,0.484315306,0.685976923,0.509332657,0.440464228,0.647069573,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.440464228,0.647069573, 
39.84803772,8192,2,1,0,0,0,0.075258754,0,0,0.484315306,0.685976923,0.509332657,0.440464228,0.647069573,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.440464228,0.647069573, 
39.94206238,8192,2,0,0,0,0,0.075258754,0,0,0.484315306,0.685976923,0.509332657,0.440464228,0.647069573,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.440464228,0.647069573, 
39.9733429,8192,2,0,0,0,0,0,0.272613913,0,0.484315306,0.685976923,0.509332657,0.440464228,0.647069573,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.440464228,0.647069573, 
40.00461578,8192,2,1,0,0,0,0,0.272613913,0,0.484315306,0.685976923,0.509332657,0.440464228,0.647069573,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.440464228,0.647069573, 
40.10666275,8192,2,1,0,0,0,0,0.164124906,0,0.484315306,0.685976923,0.509332657,0.440464228,0.647069573,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.440747052,0.646503866, 
40.16942596,8192,2,0,0,0,0,0,0.164124906,0,0.484315306,0.685976923,0.509332657,0.440747052,0.646503866,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.440747052,0.646503866, 
40.23177719,8192,2,0,0,0,0,0,0.127892837,0,0.484315306,0.685976923,0.509332657,0.440747052,0.646503866,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.440747052,0.646503866, 
40.32540512,8192,2,1,0,0,0,0,0.127892837,0,0.484315306,0.685976923,0.509332657,0.440747052,0.646503866,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.440747052,0.646503866, 
40.35647583,8192,2,1,0,0,0,0,0.076755285,0,0.484315306,0.685976923,0.509332657,0.440747052,0.646503866,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.440747052,0.646503866, 
40.48137665,8192,2,0,0,0,0,0,0.060507923,0,0.484315306,0.685976923,0.509332657,0.440747052,0.646503866,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.440747052,0.646503866, 
40.60647202,8192,2,0,0,0,0,0,0.066892184,0,0.484315306,0.685976923,0.509332657,0.440747052,0.646503866,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.441026419,0.645945132, 
40.73166656,8192,2,0,0,0,0,0.047679629,0,0,0.484315306,0.685976923,0.509332657,0.441026419,0.645945132,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.441026419,0.645945132, 
40.85717011,8192,2,0,0,0,0,0.070623189,0,0,0.484315306,0.685976923,0.509332657,0.441026419,0.645945132,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.441026419,0.645945132, 
40.98267746,8192,2,0,0,0,0,0.054641161,0,0,0.484315306,0.685976923,0.509332657,0.441026419,0.645945132,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.441026419,0.645945132, 
41.11620331,8192,2,0,0,0,0,0.071028069,0,0,0.484315306,0.685976923,0.509332657,0.441026419,0.645945132,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.441302419,0.645393193, 
41.14728165,8192,2,1,0,0,0,0.071028069,0,0,0.484315306,0.685976923,0.509332657,0.441302419,0.645393193,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.441302419,0.645393193, 
41.24151993,8192,2,1,0,0,0,0.048249524,0,0,0.484315306,0.685976923,0.509332657,0.441302419,0.645393193,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.441302419,0.645393193, 
41.30386734,8192,2,0,0,0,0,0.048249524,0,0,0.484315306,0.685976923,0.509332657,0.441302419,0.645393193,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.441302419,0.645393193, 
41.36600494,8192,2,0,0,0,0,0.047350951,0,0,0.484315306,0.685976923,0.509332657,0.441302419,0.645393193,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.441302419,0.645393193, 
41.49089813,8192,2,0,0,0,0,0,0,0,0.484315306,0.685976923,0.509332657,0.441302419,0.645393193,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.441302419,0.645393193, 
41.61588669,8192,2,0,0,0,0,0,0,0,0.484315306,0.685976923,0.509332657,0.441302419,0.645393193,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.44157508,0.64484787, 
41.74139786,8192,2,0,0,0,0,0,0,0,0.484315306,0.685976923,0.509332657,0.44157508,0.64484787,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.44157508,0.64484787, 
41.86649704,8192,2,0,0,0,0,0,0,0,0.484315306,0.685976923,0.509332657,0.44157508,0.64484787,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.44157508,0.64484787, 
41.99210358,8192,2,1,0,0,0,0,0,0,0.484315306,0.685976923,0.509332657,0.44157508,0.64484787,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.44157508,0.64484787, 
42.1260376,8192,2,0,0,0,0,0,0,0,0.484315306,0.685976923,0.509332657,0.44157508,0.64484787,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.441844493,0.644308984, 
42.46803665,8192,2,0,0,0,0,0,0.183159173,0,0.484315306,0.685976923,0.509332657,0.441844493,0.644308984,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.441844493,0.644308984, 
42.59315109,8192,2,0,0,0,0,0,0.07347244,0,0.484315306,0.685976923,0.509332657,0.441844493,0.644308984,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442110717,0.643776536, 
42.71824646,8192,2,0,0,0,0,0,0.087932095,0,0.484315306,0.685976923,0.509332657,0.442110717,0.643776536,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442110717,0.643776536, 
42.84375381,8192,2,0,0,0,0,0,0.123389803,0,0.484315306,0.685976923,0.509332657,0.442110717,0.643776536,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442110717,0.643776536, 
42.96926498,8192,2,1,0,0,0,0,0.134701297,0,0.484315306,0.685976923,0.509332657,0.442110717,0.643776536,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442110717,0.643776536, 
43.09457779,8192,2,1,0,0,0,0,0.171523646,0,0.484315306,0.685976923,0.509332657,0.442110717,0.643776536,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442373812,0.643250346, 
43.13347244,8192,2,0,0,0,0,0,0.171523646,0,0.484315306,0.685976923,0.509332657,0.442373812,0.643250346,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442373812,0.643250346, 
43.22668076,8192,2,0,0,0,0,0,0.151062712,0,0.484315306,0.685976923,0.509332657,0.442373812,0.643250346,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442373812,0.643250346, 
43.35096741,8192,2,0,0,0,0,0.12504226,0,0,0.484315306,0.685976923,0.509332657,0.442373812,0.643250346,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442373812,0.643250346, 
43.47546005,8192,2,0,0,0,0,0.14479433,0,0,0.484315306,0.685976923,0.509332657,0.442373812,0.643250346,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442373812,0.643250346, 
43.60035324,8192,2,0,0,0,0,0.129832774,0,0,0.484315306,0.685976923,0.509332657,0.442373812,0.643250346,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442633837,0.642730296, 
43.72624969,8192,2,0,0,0,0,0.052535668,0,0,0.484315306,0.685976923,0.509332657,0.442633837,0.642730296,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442633837,0.642730296, 
43.85215378,8192,2,0,0,0,0,0.155967727,0,0,0.484315306,0.685976923,0.509332657,0.442633837,0.642730296,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442633837,0.642730296, 
43.97768402,8192,2,0,0,0,0,0.533027768,0,0,0.484315306,0.685976923,0.509332657,0.442633837,0.642730296,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442633837,0.642730296, 
44.10379028,8192,2,0,0,0,0,0.298277318,0,0,0.484315306,0.685976923,0.509332657,0.442633837,0.642730296,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442890882,0.642216206, 
44.23570633,8192,2,0,0,0,0,0.233915299,0,0,0.484315306,0.685976923,0.509332657,0.442890882,0.642216206,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442890882,0.642216206, 
44.36019897,8192,2,0,0,0,0,0.227402166,0,0,0.484315306,0.685976923,0.509332657,0.442890882,0.642216206,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442890882,0.642216206, 
44.48459244,8192,2,0,0,0,0,0.084609434,0,0,0.484315306,0.685976923,0.509332657,0.442890882,0.642216206,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.442890882,0.642216206, 
44.60938263,8192,2,0,0,0,0,0.024775613,0,0,0.484315306,0.685976923,0.509332657,0.442890882,0.642216206,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.443144947,0.641708076, 
44.73468018,8192,2,0,0,0,0,0.046372578,0,0,0.484315306,0.685976923,0.509332657,0.443144947,0.641708076,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.443144947,0.641708076, 
44.85997772,8192,2,0,0,0,0,0.029552601,0,0,0.484315306,0.685976923,0.509332657,0.443144947,0.641708076,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.443144947,0.641708076, 
44.98547745,8192,2,0,0,0,0,0,0.050806962,0,0.484315306,0.685976923,0.509332657,0.443144947,0.641708076,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.443144947,0.641708076, 
45.11118698,8192,2,0,0,0,0,0,0.038653214,0,0.484315306,0.685976923,0.509332657,0.443144947,0.641708076,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.443396151,0.641205668, 
45.24359894,8192,2,0,0,0,0,0,0.102886811,0,0.484315306,0.685976923,0.509332657,0.443396151,0.641205668,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.443396151,0.641205668, 
45.33661652,8192,2,1,0,0,0,0,0.102886811,0,0.484315306,0.685976923,0.509332657,0.443396151,0.641205668,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.443396151,0.641205668, 
45.36768723,8192,2,1,0,0,0,0,0.134068385,0,0.484315306,0.685976923,0.509332657,0.443396151,0.641205668,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.443396151,0.641205668, 
45.49278259,8192,2,0,0,0,0,0,0.148112133,0,0.484315306,0.685976923,0.509332657,0.443396151,0.641205668,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.443396151,0.641205668, 
45.61747742,8192,2,1,0,0,0,0,0.08104635,0,0.484315306,0.685976923,0.509332657,0.443396151,0.641205668,0.377540618,-0.163268581,-0.312765469,0.060976704,0.228894085,-0.905856356,-1.658451872,1.32634938,0.5,0.309045382,-0.529162789,1.147253552,0.584374785,5.900153326,-17.30019281,23.95298825,0.302940726,0.509332657,0.443644494,0.640708983, 
